,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,All Saints Day,All Saints Day_lower,All Saints Day_upper,All Souls Day,All Souls Day_lower,All Souls Day_upper,Boxing Day,Boxing Day_lower,Boxing Day_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Day of Ashura,Day of Ashura_lower,Day of Ashura_upper,Diwali,Diwali_lower,Diwali_upper,Easter Sunday,Easter Sunday_lower,Easter Sunday_upper,Eid al-Fitr,Eid al-Fitr_lower,Eid al-Fitr_upper,Feast of Holy Family,Feast of Holy Family_lower,Feast of Holy Family_upper,Feast of Pentecost,Feast of Pentecost_lower,Feast of Pentecost_upper,Feast of the Blessed Virgin,Feast of the Blessed Virgin_lower,Feast of the Blessed Virgin_upper,Feast of the Sacrifice,Feast of the Sacrifice_lower,Feast of the Sacrifice_upper,Fest of St. Theresa of Calcutta,Fest of St. Theresa of Calcutta_lower,Fest of St. Theresa of Calcutta_upper,Gandhi Jayanti,Gandhi Jayanti_lower,Gandhi Jayanti_upper,Good Friday,Good Friday_lower,Good Friday_upper,Holi,Holi_lower,Holi_upper,Independence Day,Independence Day_lower,Independence Day_upper,Maundy Thursday,Maundy Thursday_lower,Maundy Thursday_upper,Mawlid,Mawlid_lower,Mawlid_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,Palm Sunday,Palm Sunday_lower,Palm Sunday_upper,Republic Day,Republic Day_lower,Republic Day_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,stock_market_closed,stock_market_closed_lower,stock_market_closed_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
6045,2020-01-02,286.190871191263,281.04359029487875,389.3542777815405,286.190871191263,286.190871191263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.62918689167511,52.62918689167511,52.62918689167511,0.0,0.0,0.0,0.0,0.0,0.0,45.17479844998547,45.17479844998547,45.17479844998547,7.4543884416896455,7.4543884416896455,7.4543884416896455,0.0,0.0,0.0,338.8200580829381
6046,2020-01-03,286.3299137466988,284.54983325640734,392.8923743686391,286.3299137466988,286.3299137466988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.32855718659437,52.32855718659437,52.32855718659437,0.0,0.0,0.0,0.0,0.0,0.0,44.83859602395918,44.83859602395918,44.83859602395918,7.489961162635179,7.489961162635179,7.489961162635179,0.0,0.0,0.0,338.6584709332932
6047,2020-01-06,286.74704141300646,288.19558149169615,394.5846704018991,286.74704141300646,286.74704141300646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.66160889045241,52.66160889045241,52.66160889045241,0.0,0.0,0.0,0.0,0.0,0.0,45.184907751172666,45.184907751172666,45.184907751172666,7.476701139279749,7.476701139279749,7.476701139279749,0.0,0.0,0.0,339.4086503034589
6048,2020-01-07,286.8860839684424,283.43887160591606,393.08889108987614,286.8860839684424,286.8860839684424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.360253280183166,52.360253280183166,52.360253280183166,0.0,0.0,0.0,0.0,0.0,0.0,44.93285398272643,44.93285398272643,44.93285398272643,7.427399297456742,7.427399297456742,7.427399297456742,0.0,0.0,0.0,339.24633724862554
6049,2020-01-08,287.0251265238782,288.31539096796837,387.5038967855552,287.0251265238782,287.0251265238782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.181925547659944,52.181925547659944,52.181925547659944,0.0,0.0,0.0,0.0,0.0,0.0,44.82720791636423,44.82720791636423,44.82720791636423,7.354717631295719,7.354717631295719,7.354717631295719,0.0,0.0,0.0,339.20705207153816
6050,2020-01-09,287.16416907931415,286.5243153875141,388.98283223602186,287.16416907931415,287.16416907931415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.43380882829365,52.43380882829365,52.43380882829365,0.0,0.0,0.0,0.0,0.0,0.0,45.17479844997153,45.17479844997153,45.17479844997153,7.259010378322128,7.259010378322128,7.259010378322128,0.0,0.0,0.0,339.5979779076078
6051,2020-01-10,287.30321163475014,285.06195386509313,393.45399595157323,287.30321163475014,287.30321163475014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.97981782156357,51.97981782156357,51.97981782156357,0.0,0.0,0.0,0.0,0.0,0.0,44.838596024443675,44.838596024443675,44.838596024443675,7.141221797119898,7.141221797119898,7.141221797119898,0.0,0.0,0.0,339.2830294563137
6052,2020-01-13,287.7203393010576,288.5985163629766,391.6491182993882,287.7203393010576,287.7203393010576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.85769640199578,51.85769640199578,51.85769640199578,0.0,0.0,0.0,0.0,0.0,0.0,45.18490775103433,45.18490775103433,45.18490775103433,6.672788650961444,6.672788650961444,6.672788650961444,0.0,0.0,0.0,339.5780357030534
6053,2020-01-14,287.85938185649354,285.63195485789515,389.8284543098468,287.85938185649354,287.85938185649354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.41919135722415,51.41919135722415,51.41919135722415,0.0,0.0,0.0,0.0,0.0,0.0,44.93285398288701,44.93285398288701,44.93285398288701,6.486337374337145,6.486337374337145,6.486337374337145,0.0,0.0,0.0,339.27857321371766
6054,2020-01-15,287.99842441192936,283.6547169741927,391.66438955346274,287.99842441192936,287.99842441192936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.11682534012179,51.11682534012179,51.11682534012179,0.0,0.0,0.0,0.0,0.0,0.0,44.827207916308254,44.827207916308254,44.827207916308254,6.289617423813537,6.289617423813537,6.289617423813537,0.0,0.0,0.0,339.11524975205117
6055,2020-01-16,288.1374669673652,285.8670294716187,390.00544500684134,288.1374669673652,288.1374669673652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.26069462809087,51.26069462809087,51.26069462809087,0.0,0.0,0.0,0.0,0.0,0.0,45.174798449957606,45.174798449957606,45.174798449957606,6.085896178133257,6.085896178133257,6.085896178133257,0.0,0.0,0.0,339.39816159545603
6056,2020-01-17,288.2765095228012,286.77970597382244,391.90529486953034,288.2765095228012,288.2765095228012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.71713202611116,50.71713202611116,50.71713202611116,0.0,0.0,0.0,0.0,0.0,0.0,44.838596024389105,44.838596024389105,44.838596024389105,5.878536001722056,5.878536001722056,5.878536001722056,0.0,0.0,0.0,338.99364154891236
6057,2020-01-20,288.69363718910864,282.7796888039839,388.8705061098302,288.69363718910864,288.69363718910864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.45260207783517,50.45260207783517,50.45260207783517,0.0,0.0,0.0,0.0,0.0,0.0,45.18490775114874,45.18490775114874,45.18490775114874,5.267694326686423,5.267694326686423,5.267694326686423,0.0,0.0,0.0,339.1462392669438
6058,2020-01-21,288.8326797445446,285.10804302258464,389.99336807920537,288.8326797445446,288.8326797445446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.01089102513123,50.01089102513123,50.01089102513123,0.0,0.0,0.0,0.0,0.0,0.0,44.93285398304761,44.93285398304761,44.93285398304761,5.078037042083617,5.078037042083617,5.078037042083617,0.0,0.0,0.0,338.8435707696758
6059,2020-01-22,288.9717222999805,283.1903822498682,388.22329878148014,288.9717222999805,288.9717222999805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.72697796973203,49.72697796973203,49.72697796973203,0.0,0.0,0.0,0.0,0.0,0.0,44.82720791615947,44.82720791615947,44.82720791615947,4.899770053572557,4.899770053572557,4.899770053572557,0.0,0.0,0.0,338.69870026971256
6060,2020-01-23,289.11076485541633,287.4614398176812,394.0960210437834,289.11076485541633,289.11076485541633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.909776344834015,49.909776344834015,49.909776344834015,0.0,0.0,0.0,0.0,0.0,0.0,45.17479844994367,45.17479844994367,45.17479844994367,4.73497789489034,4.73497789489034,4.73497789489034,0.0,0.0,0.0,339.02054120025036
6061,2020-01-24,289.24980741085216,286.78578713381177,391.2084561667979,289.24980741085216,289.24980741085216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.423889119300895,49.423889119300895,49.423889119300895,0.0,0.0,0.0,0.0,0.0,0.0,44.838596024257335,44.838596024257335,44.838596024257335,4.585293095043558,4.585293095043558,4.585293095043558,0.0,0.0,0.0,338.67369653015305
6062,2020-01-27,289.6669350771599,285.27772435833316,391.72616795447396,289.6669350771599,289.6669350771599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.42064401120604,49.42064401120604,49.42064401120604,0.0,0.0,0.0,0.0,0.0,0.0,45.18490775126316,45.18490775126316,45.18490775126316,4.235736259942876,4.235736259942876,4.235736259942876,0.0,0.0,0.0,339.08757908836594
6063,2020-01-28,289.8059776325957,286.30797231114735,387.8743363150891,289.8059776325957,289.8059776325957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.085599845557475,49.085599845557475,49.085599845557475,0.0,0.0,0.0,0.0,0.0,0.0,44.93285398267985,44.93285398267985,44.93285398267985,4.15274586287762,4.15274586287762,4.15274586287762,0.0,0.0,0.0,338.8915774781532
6064,2020-01-29,289.94502018803155,285.97065561352036,393.55503394052363,289.94502018803155,289.94502018803155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.91263249965444,48.91263249965444,48.91263249965444,0.0,0.0,0.0,0.0,0.0,0.0,44.82720791645732,44.82720791645732,44.82720791645732,4.085424583197123,4.085424583197123,4.085424583197123,0.0,0.0,0.0,338.85765268768597
6065,2020-01-30,290.08406274346737,287.60815530948474,391.314197184415,290.08406274346737,290.08406274346737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.20719679374566,49.20719679374566,49.20719679374566,0.0,0.0,0.0,0.0,0.0,0.0,45.174798450067954,45.174798450067954,45.174798450067954,4.032398343677713,4.032398343677713,4.032398343677713,0.0,0.0,0.0,339.291259537213
6066,2020-01-31,290.22310529890336,283.9174959671646,389.61906282672766,290.22310529890336,290.22310529890336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.83046697343506,48.83046697343506,48.83046697343506,0.0,0.0,0.0,0.0,0.0,0.0,44.83859602476757,44.83859602476757,44.83859602476757,3.991870948667481,3.991870948667481,3.991870948667481,0.0,0.0,0.0,339.05357227233844
6067,2020-02-03,290.64023296521094,284.19447626600424,393.4489523686084,290.64023296521094,290.64023296521094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.10709105631467,49.10709105631467,49.10709105631467,0.0,0.0,0.0,0.0,0.0,0.0,45.184907751064316,45.184907751064316,45.184907751064316,3.9221833052503543,3.9221833052503543,3.9221833052503543,0.0,0.0,0.0,339.7473240215256
6068,2020-02-04,290.77927552064676,285.80583176155017,392.91825868315544,290.77927552064676,290.77927552064676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.84016152341162,48.84016152341162,48.84016152341162,0.0,0.0,0.0,0.0,0.0,0.0,44.932853982840456,44.932853982840456,44.932853982840456,3.9073075405711646,3.9073075405711646,3.9073075405711646,0.0,0.0,0.0,339.6194370440584
6069,2020-02-05,290.9183180760827,286.499951238288,392.7766870488806,290.9183180760827,290.9183180760827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.71897675893977,48.71897675893977,48.71897675893977,0.0,0.0,0.0,0.0,0.0,0.0,44.827207916308545,44.827207916308545,44.827207916308545,3.8917688426312225,3.8917688426312225,3.8917688426312225,0.0,0.0,0.0,339.6372948350225
6070,2020-02-06,291.0573606315185,288.09900534819474,394.311936374962,291.0573606315185,291.0573606315185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.04739996821734,49.04739996821734,49.04739996821734,0.0,0.0,0.0,0.0,0.0,0.0,45.17479844995747,45.17479844995747,45.17479844995747,3.8726015182598856,3.8726015182598856,3.8726015182598856,0.0,0.0,0.0,340.10476059973587
6071,2020-02-07,291.19640318695434,286.10913270960765,391.67417031530704,291.19640318695434,291.19640318695434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.685498614642086,48.685498614642086,48.685498614642086,0.0,0.0,0.0,0.0,0.0,0.0,44.838596024635784,44.838596024635784,44.838596024635784,3.8469025900063025,3.8469025900063025,3.8469025900063025,0.0,0.0,0.0,339.8819018015964
6072,2020-02-10,291.6135308532621,288.6138188309969,396.7596465676172,291.6135308532621,291.6135308532621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.888852356468064,48.888852356468064,48.888852356468064,0.0,0.0,0.0,0.0,0.0,0.0,45.18490775117873,45.18490775117873,45.18490775117873,3.703944605289324,3.703944605289324,3.703944605289324,0.0,0.0,0.0,340.50238320973017
6073,2020-02-11,291.7525734086979,287.2400324890686,396.82428381314213,291.7525734086979,291.7525734086979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.559496720702846,48.559496720702846,48.559496720702846,0.0,0.0,0.0,0.0,0.0,0.0,44.93285398297616,44.93285398297616,44.93285398297616,3.626642737726686,3.626642737726686,3.626642737726686,0.0,0.0,0.0,340.31207012940075
6074,2020-02-12,291.89161596413373,290.55614169066234,391.75253178180606,291.89161596413373,291.89161596413373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.358638538396406,48.358638538396406,48.358638538396406,0.0,0.0,0.0,0.0,0.0,0.0,44.82720791615975,44.82720791615975,44.82720791615975,3.5314306222366523,3.5314306222366523,3.5314306222366523,0.0,0.0,0.0,340.25025450253014
